종목코드,탭코드,종목명,현재가,등락구분,전일비,등락률,순자산가치(NAV),3개월수익률,거래량,거래대금(백만),시가총액(억),유형,브랜드,인버스,레버리지,환헤지H
337160,2,KODEX 200ESG,13155,2,30,0.23,13144.0,-7.8948,4683,61,447,국내 업종/테마,KODEX,False,False,False
400590,4,SOL 글로벌탄소배출권선물IHS(합성),11485,2,380,3.42,11555.0,-9.0872,105408,1200,436,해외 주식,SOL,False,False,False
269540,4,ARIRANG 미국S&P500(H),17800,5,-95,-0.53,17630.0,-7.1355,8767,155,427,해외 주식,ARIRANG,False,False,True
394350,4,KOSEF 릭소글로벌퓨처모빌리티MSCI,10000,5,-180,-1.77,9716.0,-16.1795,653,6,420,해외 주식,KOSEF,False,False,False
356540,6,KINDEX 종합채권(AA-이상)KIS액티브,96295,5,-110,-0.11,96244.0,-1.7279,1,0,417,채권,KINDEX,False,False,False
114460,6,KINDEX 국고채3년,104590,5,-30,-0.03,104592.0,-0.5589,63,6,408,채권,KINDEX,False,False,False
276970,4,KODEX 미국S&P고배당커버드콜(합성 H),9870,5,-35,-0.35,9730.0,-2.8922,23777,234,405,해외 주식,KODEX,False,False,True
397410,6,KBSTAR 국채선물5년추종인버스,51700,2,50,0.1,51689.0,1.7834,10,0,403,채권,KBSTAR,True,False,False
266360,2,KODEX 미디어&엔터테인먼트,20000,5,-80,-0.4,20002.0,-21.6085,18959,381,400,국내 업종/테마,KODEX,False,False,False
225800,7,KOSEF 미국달러선물레버리지,10505,2,150,1.45,10509.0,8.771,15578,162,399,기타,KOSEF,False,True,False
336160,6,KBSTAR 금융채액티브,101810,5,-105,-0.1,101848.0,-0.5562,7,0,397,채권,KBSTAR,False,False,False
395760,2,ARIRANG ESG성장주액티브,8540,5,-10,-0.12,8542.0,-10.5649,2041,17,393,국내 업종/테마,ARIRANG,False,False,False
304780,3,HANARO 200선물레버리지,20900,5,-45,-0.21,20906.0,-19.7202,573,11,387,국내 파생,HANARO,False,True,False
203780,4,TIGER 미국나스닥바이오,17795,5,-115,-0.64,17725.0,-11.2708,6784,120,384,해외 주식,TIGER,False,False,False
123320,3,TIGER 레버리지,18215,5,-85,-0.46,18256.0,-19.2232,18294,333,383,국내 파생,TIGER,False,True,False
244580,2,KODEX 바이오,9810,5,-300,-2.97,9925.0,-22.4099,39203,391,369,국내 업종/테마,KODEX,False,False,False
414270,2,KINDEX G2전기차&자율주행액티브,9380,5,-295,-3.05,9272.0,,554533,5250,366,국내 업종/테마,KINDEX,False,False,False
138230,7,KOSEF 미국달러선물,13000,2,100,0.78,13007.0,4.3267,15416,200,364,기타,KOSEF,False,False,False
114470,6,KOSEF 국고채3년,110115,5,-40,-0.04,110149.0,-0.7193,13,1,363,채권,KOSEF,False,False,False
219390,4,KBSTAR 미국S&P원유생산기업(합성 H),5530,5,-140,-2.47,5760.0,26.4214,423311,2346,362,해외 주식,KBSTAR,False,False,True
137610,5,TIGER 농산물선물Enhanced(H),8270,2,50,0.61,8274.0,23.0538,109442,910,356,원자재,TIGER,False,False,True
279530,2,KODEX 고배당,10320,2,65,0.63,10323.0,1.5346,43945,451,351,국내 업종/테마,KODEX,False,False,False
359210,1,KODEX 코스피TR,12415,5,-130,-1.04,12469.0,-10.0072,394,4,348,국내 시장지수,KODEX,False,False,False
326230,2,KBSTAR 내수주플러스,9245,5,-135,-1.44,9248.0,-5.2526,1187,10,342,국내 업종/테마,KBSTAR,False,False,False
375770,2,KODEX 탄소효율그린뉴딜,8770,5,-50,-0.57,8777.0,-9.306,2409,21,342,국내 업종/테마,KODEX,False,False,False
108450,2,KINDEX 삼성그룹섹터가중,14620,2,95,0.65,14622.0,-12.3681,1998,28,336,국내 업종/테마,KINDEX,False,False,False
252420,3,KBSTAR 200선물인버스2X,2605,2,25,0.97,2602.0,18.6206,239718,622,336,국내 파생,KBSTAR,True,False,False
218420,4,KODEX 미국S&P에너지(합성),10990,2,5,0.05,11101.0,40.563,57957,633,335,해외 주식,KODEX,False,False,False
319640,4,TIGER 골드선물(H),14275,5,-90,-0.63,14296.0,12.3143,16238,231,328,해외 주식,TIGER,False,False,True
266370,2,KODEX IT,18145,5,-165,-0.9,18134.0,-13.387,4951,89,327,국내 업종/테마,KODEX,False,False,False
210780,2,TIGER 코스피고배당,15300,2,55,0.36,15317.0,-0.8778,5677,86,326,국내 업종/테마,TIGER,False,False,False
404260,2,KODEX KRX기후변화솔루션,8555,5,-65,-0.75,8569.0,-13.1924,2067,17,325,국내 업종/테마,KODEX,False,False,False
361580,1,KBSTAR 200TR,18505,5,-55,-0.3,18533.0,-9.2865,5126,94,324,국내 시장지수,KBSTAR,False,False,False
418660,4,TIGER 미국나스닥100레버리지(합성),9920,5,-155,-1.54,9805.0,,2015844,19767,322,해외 주식,TIGER,False,True,False
284430,6,KODEX 200미국채혼합,12810,3,0,0.0,12771.0,-3.1014,9854,125,318,채권,KODEX,False,False,False
204450,4,KODEX 차이나H레버리지(H),2560,5,-320,-11.11,2492.0,-34.2466,1478997,3874,315,해외 주식,KODEX,False,True,True
404540,2,TIGER KRX기후변화솔루션,8600,5,-115,-1.32,8609.0,-12.544,3376,28,314,국내 업종/테마,TIGER,False,False,False
381560,2,HANARO Fn전기&수소차,7855,5,-110,-1.38,7869.0,-17.4184,107235,840,310,국내 업종/테마,HANARO,False,False,False
243880,2,TIGER 200IT레버리지,44080,5,-260,-0.59,44289.0,-25.4414,3936,171,309,국내 업종/테마,TIGER,False,True,False
304770,1,HANARO 코스닥150,12310,5,-280,-2.22,12454.0,-15.3898,123,1,305,국내 시장지수,HANARO,False,False,False
227540,2,TIGER 200 헬스케어,19540,5,-90,-0.46,19538.0,-13.9413,44002,864,305,국내 업종/테마,TIGER,False,False,False
287180,4,ARIRANG 미국나스닥테크,21820,5,-400,-1.8,21673.0,-14.98,10115,219,295,해외 주식,ARIRANG,False,False,False
385590,2,KINDEX ESG액티브,8460,5,-35,-0.41,8443.0,-10.1059,388,3,288,국내 업종/테마,KINDEX,False,False,False
169950,4,KODEX 차이나A50,20335,5,-290,-1.41,20204.0,-11.9907,2771,56,285,해외 주식,KODEX,False,False,False
407830,4,에셋플러스 글로벌플랫폼액티브,6935,5,-240,-3.34,7056.0,-21.5419,107226,741,284,해외 주식,에셋플러스,False,False,False
239660,6,ARIRANG 우량회사채50 1년,108885,2,10,0.01,108888.0,0.2301,901,98,283,채권,ARIRANG,False,False,False
385600,2,KINDEX 친환경자동차밸류체인액티브,8835,5,-390,-4.23,8819.0,-18.1819,4169,36,283,국내 업종/테마,KINDEX,False,False,False
332620,6,ARIRANG 미국장기우량회사채,95650,5,-10,-0.01,94843.0,-8.3278,420,40,277,채권,ARIRANG,False,False,False
304660,6,KODEX 미국채울트라30년선물(H),11460,5,-55,-0.48,11474.0,-9.1519,30971,355,275,채권,KODEX,False,False,True
396520,4,TIGER 차이나반도체FACTSET,8450,5,-170,-1.97,8364.0,-13.1487,11186,94,270,해외 주식,TIGER,False,False,False
276650,4,KBSTAR 글로벌4차산업IT(합성 H),20590,5,-340,-1.62,20399.0,-16.2633,657,13,268,해외 주식,KBSTAR,False,False,True
160580,5,TIGER 구리실물,11380,2,40,0.35,11602.0,10.097,22655,256,267,원자재,TIGER,False,False,False
280930,4,KODEX 미국러셀2000(H),12970,5,-135,-1.03,12893.0,-9.2766,800,10,266,해외 주식,KODEX,False,False,True
337140,2,KODEX 코스피대형주,12640,5,-45,-0.35,12700.0,-9.8116,2252,28,265,국내 업종/테마,KODEX,False,False,False
236350,4,TIGER 인도니프티50레버리지(합성),23545,2,225,0.96,23750.0,-5.3956,14956,347,264,해외 주식,TIGER,False,True,False
181480,7,KINDEX 미국다우존스리츠(합성 H),93870,5,-890,-0.94,93652.0,-5.8193,202,19,263,기타,KINDEX,False,False,True
272570,6,KBSTAR 중장기국공채액티브,101375,5,-160,-0.16,101327.0,-1.3314,7,0,259,채권,KBSTAR,False,False,False
248270,4,TIGER S&P글로벌헬스케어(합성),18405,2,85,0.46,18332.0,-0.6239,4447,81,258,해외 주식,TIGER,False,False,False
217780,4,TIGER 차이나CSI300인버스(합성),8000,2,180,2.3,7997.0,10.2184,12740,101,256,해외 주식,TIGER,True,False,False
211900,2,KODEX 배당성장,14475,5,-20,-0.14,14482.0,-5.3852,27011,390,253,국내 업종/테마,KODEX,False,False,False
213630,4,ARIRANG 미국다우존스고배당주(합성 H),16410,2,70,0.43,16350.0,3.8449,6770,110,251,해외 주식,ARIRANG,False,False,True
402970,4,KINDEX 미국고배당S&P,10400,2,75,0.73,10299.0,2.522,15350,158,250,해외 주식,KINDEX,False,False,False
266420,2,KODEX 헬스케어,13775,5,-45,-0.33,13856.0,-15.6803,19151,266,248,국내 업종/테마,KODEX,False,False,False
365040,1,TIGER AI코리아그로스액티브,12010,2,5,0.04,12008.0,-10.544,207,2,240,국내 시장지수,TIGER,False,False,False
377990,2,TIGER Fn신재생에너지,9060,5,-90,-0.98,9054.0,-5.2796,72086,656,240,국내 업종/테마,TIGER,False,False,False
152870,1,파워 200,36805,5,-45,-0.12,36884.0,-9.3816,74,2,239,국내 시장지수,파워,False,False,False
139270,2,TIGER 200 금융,7040,2,45,0.64,7039.0,0.0715,33656,236,238,국내 업종/테마,TIGER,False,False,False
395290,2,HANARO Fn K-POP&미디어,9885,5,-110,-1.1,9879.0,-4.9001,8334,82,237,국내 업종/테마,HANARO,False,False,False
332610,6,ARIRANG 미국단기우량회사채,102840,2,940,0.92,102935.0,2.6493,337,34,237,채권,ARIRANG,False,False,False
364990,2,TIGER KRX게임K-뉴딜,9095,5,-160,-1.73,9117.0,-27.6671,165113,1519,236,국내 업종/테마,TIGER,False,False,False
385710,2,TIMEFOLIO BBIG액티브,9060,5,-110,-1.2,9041.0,-19.5615,1530,13,236,국내 업종/테마,TIMEFOLIO,False,False,False
411540,1,SOL 200 Top10,8405,2,30,0.36,8418.0,-16.8322,355,2,235,국내 시장지수,SOL,False,False,False
114100,6,KBSTAR 국고채3년,110650,5,-90,-0.08,110721.0,-0.5506,51,5,232,채권,KBSTAR,False,False,False
395280,2,HANARO Fn K-게임,7430,5,-145,-1.91,7428.0,-26.8116,8048,60,227,국내 업종/테마,HANARO,False,False,False
399110,4,SOL 미국S&P500ESG,10300,2,5,0.05,10217.0,-4.3216,15741,161,227,해외 주식,SOL,False,False,False
230480,7,KOSEF 미국달러선물인버스2X,7065,5,-110,-1.53,7063.0,-8.1894,14682,104,225,기타,KOSEF,True,False,False
140710,2,KODEX 운송,6080,2,55,0.91,6081.0,3.8793,123593,747,225,국내 업종/테마,KODEX,False,False,False
277540,4,KINDEX 아시아TOP50S&P,12495,5,-150,-1.19,12385.0,-12.5821,1356,16,225,해외 주식,KINDEX,False,False,False
322410,2,HANARO 고배당,11435,2,105,0.93,11452.0,0.9803,2620,29,223,국내 업종/테마,HANARO,False,False,False
329670,7,KODEX TRF7030,13110,5,-15,-0.11,13016.0,-4.3368,2165,28,223,기타,KODEX,False,False,False
388420,2,KBSTAR 비메모리반도체액티브,9765,5,-220,-2.2,9761.0,-6.0678,51911,507,223,국내 업종/테마,KBSTAR,False,False,False
329660,7,KODEX TRF5050,12165,5,-20,-0.16,12088.0,-3.447,1512,18,219,기타,KODEX,False,False,False
237370,7,KODEX 배당성장채권혼합,11785,3,0,0.0,11777.0,-1.5044,28351,334,212,기타,KODEX,False,False,False
227830,1,ARIRANG 코스피,27835,5,-160,-0.57,27820.0,-9.5038,265,7,209,국내 시장지수,ARIRANG,False,False,False
253250,3,KOSEF 200선물레버리지,17185,5,-45,-0.26,17205.0,-19.486,5655,97,208,국내 파생,KOSEF,False,True,False
395160,2,KODEX Fn시스템반도체,8620,5,-180,-2.05,8623.0,-11.7353,132574,1142,207,국내 업종/테마,KODEX,False,False,False
138520,2,TIGER 삼성그룹펀더멘털,10995,5,-5,-0.05,10991.0,-6.8981,83042,911,207,국내 업종/테마,TIGER,False,False,False
300610,2,TIGER K게임,13945,5,-400,-2.79,13976.0,-21.9957,17632,247,202,국내 업종/테마,TIGER,False,False,False
409810,4,KODEX 미국나스닥100선물인버스(H),11870,2,190,1.63,11981.0,15.7008,59022,698,202,해외 주식,KODEX,True,False,True
152380,6,KODEX 국채선물10년,66350,5,-225,-0.34,66362.0,-3.6263,859,57,199,채권,KODEX,False,False,False
139250,2,TIGER 200 에너지화학,15980,5,-225,-1.39,15982.0,-16.426,21536,344,198,국내 업종/테마,TIGER,False,False,False
250780,3,TIGER 코스닥150선물인버스,4875,2,140,2.96,4880.0,11.6745,610170,2935,197,국내 파생,TIGER,True,False,False
117460,2,KODEX 에너지화학,15400,5,-215,-1.38,15399.0,-17.2497,15001,231,194,국내 업종/테마,KODEX,False,False,False
252400,3,KBSTAR 200선물레버리지,17380,5,-55,-0.32,17413.0,-19.6359,12646,219,191,국내 파생,KBSTAR,False,True,False
153270,1,KOSEF 코스피100,27055,5,-45,-0.17,27042.0,-10.0117,1285,34,189,국내 시장지수,KOSEF,False,False,False
352560,7,KODEX 다우존스미국리츠(H),14375,2,45,0.31,14234.0,-5.005,2306,33,187,기타,KODEX,False,False,True
265690,4,KINDEX 러시아MSCI(합성),10070,3,0,0.0,162.0,-68.1481,0,0,186,해외 주식,KINDEX,False,False,False
292730,1,FOCUS KRX300,16785,3,0,0.0,16739.0,-9.9276,0,0,185,국내 시장지수,FOCUS,False,False,False
168300,1,KTOP 코스피50,25000,5,-40,-0.16,25035.0,-11.66,125,3,184,국내 시장지수,KTOP,False,False,False
411050,4,KINDEX 글로벌메타버스테크액티브,7955,5,-135,-1.67,8033.0,,180301,1431,183,해외 주식,KINDEX,False,False,False
292160,1,TIGER KRX300,16580,2,30,0.18,16615.0,-10.4922,36,0,182,국내 시장지수,TIGER,False,False,False
411060,5,KINDEX KRX금현물,11325,2,85,0.76,11281.0,,248740,2798,181,원자재,KINDEX,False,False,False
289260,2,TIGER MSCI KOREA ESG리더스,9830,5,-30,-0.3,9865.0,-12.0821,5132,50,180,국내 업종/테마,TIGER,False,False,False
225130,4,KINDEX 골드선물 레버리지(합성 H),19660,5,-555,-2.75,20170.0,24.1326,3881,76,177,해외 주식,KINDEX,False,True,True
276990,4,KODEX 글로벌4차산업로보틱스(합성),16230,5,-150,-0.92,16152.0,-15.4145,3634,58,175,해외 주식,KODEX,False,False,False
354500,1,KINDEX 코스닥150,12510,5,-335,-2.61,12474.0,-14.6228,842,10,175,국내 시장지수,KINDEX,False,False,False
360140,2,KODEX 200롱코스닥150숏선물,10805,2,295,2.81,10823.0,2.1379,145,1,173,국내 업종/테마,KODEX,False,False,False
401590,4,HANARO 글로벌탄소배출권선물ICE(합성),11320,2,360,3.28,11443.0,-8.2462,72128,811,170,해외 주식,HANARO,False,False,False
400580,4,SOL 유럽탄소배출권선물S&P(H),12070,2,245,2.07,12179.0,-8.7226,50050,605,169,해외 주식,SOL,False,False,True
278620,6,ARIRANG 단기채권액티브,106310,2,25,0.02,106314.0,0.231,8,0,168,채권,ARIRANG,False,False,False
261250,7,KODEX 미국달러선물레버리지,11040,2,180,1.66,11031.0,8.6543,141220,1551,166,기타,KODEX,False,True,False
223190,2,KODEX 200가치저변동,10315,2,30,0.29,10320.0,-5.0762,1643,16,165,국내 업종/테마,KODEX,False,False,False
237350,1,KODEX 코스피100,27470,5,-95,-0.34,27596.0,-10.1386,8469,232,165,국내 시장지수,KODEX,False,False,False
289040,2,KODEX MSCI KOREA ESG유니버설,10730,5,-15,-0.14,10770.0,-10.1589,100,1,161,국내 업종/테마,KODEX,False,False,False
138910,5,KODEX 구리선물(H),8420,5,-100,-1.17,8423.0,7.5078,36685,308,160,원자재,KODEX,False,False,True
276000,4,TIGER 글로벌자원생산기업(합성 H),16575,5,-75,-0.45,16479.0,21.0909,8112,134,157,해외 주식,TIGER,False,False,True
300950,2,KODEX 게임산업,12080,5,-285,-2.3,12089.0,-28.4226,21971,269,157,국내 업종/테마,KODEX,False,False,False
269420,4,KODEX S&P글로벌인프라(합성),13445,2,200,1.51,13305.0,8.3435,5282,70,157,해외 주식,KODEX,False,False,False
140700,2,KODEX 보험,6795,2,55,0.82,6809.0,4.2536,96175,651,156,국내 업종/테마,KODEX,False,False,False
308620,6,KODEX 미국채10년선물,11910,3,0,0.0,11925.0,1.3617,3396,40,155,채권,KODEX,False,False,False
316670,1,KOSEF 코스닥150,6110,5,-170,-2.71,6197.0,-15.5347,6056,37,154,국내 시장지수,KOSEF,False,False,False
245350,4,TIGER 유로스탁스배당30,11830,2,340,2.96,11635.0,-9.3563,11838,140,154,해외 주식,TIGER,False,False,False
331910,2,KOSEF Fn중소형,23285,5,-250,-1.06,23259.0,0.0212,52,1,154,국내 업종/테마,KOSEF,False,False,False
261260,7,KODEX 미국달러선물인버스2X,8050,5,-120,-1.47,8044.0,-8.2023,245845,1986,153,기타,KODEX,True,False,False
253160,3,ARIRANG 200선물인버스2X,5240,2,35,0.67,5240.0,19.2439,57586,301,152,국내 파생,ARIRANG,True,False,False
407820,2,에셋플러스 코리아플랫폼액티브,8870,5,-125,-1.39,8893.0,-11.4666,33416,297,151,국내 업종/테마,에셋플러스,False,False,False
306950,3,KODEX KRX300레버리지,14945,5,-120,-0.8,14931.0,-20.4174,5231,77,149,국내 파생,KODEX,False,True,False
271060,5,KODEX 3대농산물선물(H),14525,5,-175,-1.19,14591.0,32.4324,129748,1897,148,원자재,KODEX,False,False,True
304760,1,HANARO KRX300,16400,5,-65,-0.39,16386.0,-9.8648,43,0,148,국내 시장지수,HANARO,False,False,False
182490,6,TIGER 단기선진하이일드(합성 H),12190,5,-30,-0.25,12157.0,-2.3962,2125,25,146,채권,TIGER,False,False,True
183700,7,KBSTAR 채권혼합,60390,5,-45,-0.07,60547.0,-3.3504,17,1,145,기타,KBSTAR,False,False,False
285690,2,FOCUS ESG리더스,10665,2,35,0.33,10613.0,-3.6702,5,0,144,국내 업종/테마,FOCUS,False,False,False
091220,2,TIGER 은행,7995,2,75,0.95,8005.0,0.8274,47577,379,144,국내 업종/테마,TIGER,False,False,False
404120,2,TIMEFOLIO 탄소중립액티브,8425,5,-60,-0.71,8431.0,-12.6159,132702,1120,143,국내 업종/테마,TIMEFOLIO,False,False,False
241390,7,KBSTAR V&S셀렉트밸류채권혼합,11835,5,-30,-0.25,11842.0,-3.1034,2158,25,142,기타,KBSTAR,False,False,False
411720,4,KBSTAR 글로벌메타버스Moorgate,8595,5,-35,-0.41,8552.0,,938,8,142,해외 주식,KBSTAR,False,False,False
241180,4,TIGER 일본니케이225,15695,2,40,0.26,15714.0,-10.1476,18769,294,141,해외 주식,TIGER,False,False,False
102960,2,KODEX 기계장비,5265,5,-120,-2.23,5278.0,-5.6918,40649,214,141,국내 업종/테마,KODEX,False,False,False
138530,2,TIGER LG그룹+펀더멘털,9575,5,-30,-0.31,9572.0,-9.5149,4783,45,140,국내 업종/테마,TIGER,False,False,False
238720,4,KINDEX 일본Nikkei225(H),16650,2,115,0.7,16671.0,-11.7899,5245,87,133,해외 주식,KINDEX,False,False,True
176950,6,KODEX 국채선물10년인버스,49580,2,135,0.27,49577.0,4.3143,390,19,131,채권,KODEX,True,False,False
289250,2,TIGER MSCI KOREA ESG유니버설,10760,5,-5,-0.05,10785.0,-10.3963,16,0,129,국내 업종/테마,TIGER,False,False,False
143460,2,KINDEX 밸류대형,9170,5,-10,-0.11,9187.0,-4.8212,73936,675,128,국내 업종/테마,KINDEX,False,False,False
360150,2,KODEX 코스닥150롱코스피200숏선물,8445,5,-270,-3.1,8475.0,-3.7549,121,1,127,국내 업종/테마,KODEX,False,False,False
122090,1,ARIRANG 코스피50,24765,5,-30,-0.12,24749.0,-11.4623,264,6,126,국내 시장지수,ARIRANG,False,False,False
418670,4,TIGER 글로벌사이버보안INDXX,10860,5,-55,-0.5,10845.0,,236319,2542,126,해외 주식,TIGER,False,False,False
211560,2,TIGER 배당성장,17975,5,-25,-0.14,17968.0,-4.8123,343,6,124,국내 업종/테마,TIGER,False,False,False
266410,2,KODEX 필수소비재,7750,5,-250,-3.12,7747.0,-5.6048,54942,426,124,국내 업종/테마,KODEX,False,False,False
365780,6,KINDEX 국고채10년,91790,5,-205,-0.22,91748.0,-3.4376,85,7,124,채권,KINDEX,False,False,False
261270,7,KODEX 미국달러선물인버스,9245,5,-75,-0.8,9238.0,-3.9671,75538,699,123,기타,KODEX,True,False,False
251600,7,ARIRANG 고배당주채권혼합,11140,2,30,0.27,11139.0,-0.1349,3974,44,123,기타,ARIRANG,False,False,False
200030,4,KODEX 미국S&P산업재(합성),21315,2,135,0.64,21216.0,-1.5571,6894,146,122,해외 주식,KODEX,False,False,False
253150,3,ARIRANG 200선물레버리지,34665,5,-110,-0.32,34652.0,-19.4184,7087,245,121,국내 파생,ARIRANG,False,True,False
140950,1,파워 코스피100,27550,2,5,0.02,27615.0,-10.2331,72,1,121,국내 시장지수,파워,False,False,False
390400,4,KODEX 미국스마트모빌리티S&P,7550,5,-165,-2.14,7521.0,-20.9934,3178,23,121,해외 주식,KODEX,False,False,False
367740,2,HANARO Fn5G산업,12655,3,0,0.0,12653.0,-4.7064,1542,19,120,국내 업종/테마,HANARO,False,False,False
227570,2,TIGER 우량가치,11600,5,-40,-0.34,11596.0,-1.8136,730,8,118,국내 업종/테마,TIGER,False,False,False
395150,2,KODEX Fn웹툰&드라마,8405,5,-145,-1.7,8404.0,-11.399,12668,106,118,국내 업종/테마,KODEX,False,False,False
292500,1,SOL KRX300,16730,5,-20,-0.12,16675.0,-9.5573,2,0,117,국내 시장지수,SOL,False,False,False
285000,2,KBSTAR 200IT,14275,5,-65,-0.45,14294.0,-12.481,77,1,117,국내 업종/테마,KBSTAR,False,False,False
280320,4,KINDEX 미국IT인터넷S&P(합성 H),14440,5,-500,-3.35,14366.0,-28.8572,1298,18,116,해외 주식,KINDEX,False,False,True
253290,7,KBSTAR 헬스케어채권혼합,11425,2,15,0.13,11414.0,-4.8374,8294,94,114,기타,KBSTAR,False,False,False
413220,4,SOL 차이나태양광CSI(합성),9515,5,-60,-0.63,9490.0,,6420,61,114,해외 주식,SOL,False,False,False
279540,2,KODEX 최소변동성,11265,3,0,0.0,11261.0,-7.2458,0,0,113,국내 업종/테마,KODEX,False,False,False
399580,4,KBSTAR 글로벌클린에너지S&P,9385,2,95,1.02,9360.0,-2.9766,8431,78,113,해외 주식,KBSTAR,False,False,False
253230,3,KOSEF 200선물인버스2X,2590,2,10,0.39,2591.0,19.4444,68459,177,112,국내 파생,KOSEF,True,False,False
229720,1,KODEX KTOP30,18710,2,75,0.4,18701.0,-13.3659,82,1,112,국내 시장지수,KODEX,False,False,False
368680,2,KODEX Fn K-뉴딜디지털플러스,9315,2,90,0.98,9313.0,-24.1054,2847,26,112,국내 업종/테마,KODEX,False,False,False
272910,6,KINDEX 중장기국공채액티브,98745,5,-45,-0.05,98689.0,-1.3038,1412,139,112,채권,KINDEX,False,False,False
251590,2,ARIRANG 고배당저변동50,11720,2,10,0.09,11716.0,2.8094,3424,40,111,국내 업종/테마,ARIRANG,False,False,False
316300,7,KINDEX 싱가포르리츠,12330,5,-60,-0.48,12434.0,3.0782,1798,22,111,기타,KINDEX,False,False,False
289670,6,ARIRANG 국채선물10년,53965,3,0,0.0,53805.0,-3.677,0,0,110,채권,ARIRANG,False,False,False
337150,2,KODEX 200exTOP,12180,5,-60,-0.49,12184.0,-9.7678,1,0,110,국내 업종/테마,KODEX,False,False,False
225050,4,TIGER 유로스탁스레버리지(합성 H),7825,2,235,3.1,7695.0,-26.2749,31668,245,110,해외 주식,TIGER,False,True,True
292050,1,KBSTAR KRX300,16840,5,-75,-0.44,16838.0,-9.5939,151,2,109,국내 시장지수,KBSTAR,False,False,False
410870,2,TIMEFOLIO K컬처액티브,8345,5,-165,-1.94,8335.0,,1532,12,108,국내 업종/테마,TIMEFOLIO,False,False,False
415760,4,SOL 차이나육성산업액티브(합성),8940,5,-115,-1.27,9244.0,,7093,63,107,해외 주식,SOL,False,False,False
248260,4,TIGER 일본TOPIX헬스케어(합성),10625,2,35,0.33,10613.0,-2.1257,5,0,106,해외 주식,TIGER,False,False,False
375760,2,HANARO 탄소효율그린뉴딜,8710,2,15,0.17,8708.0,-10.4071,637,5,105,국내 업종/테마,HANARO,False,False,False
219900,4,KINDEX 중국본토CSI300레버리지(합성),4710,5,-95,-1.98,4554.0,-19.783,2513,11,104,해외 주식,KINDEX,False,True,False
307010,3,KBSTAR KRX300레버리지,14775,5,-65,-0.44,14877.0,-35.394,337,5,103,국내 파생,KBSTAR,False,True,False
138920,5,KODEX 콩선물(H),14705,2,50,0.34,14666.0,32.8649,3606,52,103,원자재,KODEX,False,False,True
139240,2,TIGER 200 철강소재,9320,2,150,1.64,9315.0,4.323,53054,494,103,국내 업종/테마,TIGER,False,False,False
